Periodo,Dolar,year,mes,dia
2021-01-01,,2021,01,01
2021-01-02,,2021,01,02
2021-01-03,,2021,01,03
2021-01-04,710.95,2021,01,04
2021-01-05,702.93,2021,01,05
2021-01-06,702.29,2021,01,06
2021-01-07,696.18,2021,01,07
2021-01-08,709.99,2021,01,08
2021-01-09,,2021,01,09
2021-01-10,,2021,01,10
2021-01-11,713.28,2021,01,11
2021-01-12,718.89,2021,01,12
2021-01-13,725.24,2021,01,13
2021-01-14,739.72,2021,01,14
2021-01-15,735.35,2021,01,15
2021-01-16,,2021,01,16
2021-01-17,,2021,01,17
2021-01-18,735.06,2021,01,18
2021-01-19,736.11,2021,01,19
2021-01-20,733.73,2021,01,20
2021-01-21,730.38,2021,01,21
2021-01-22,715.56,2021,01,22
2021-01-23,,2021,01,23
2021-01-24,,2021,01,24
2021-01-25,724.26,2021,01,25
2021-01-26,731.92,2021,01,26
2021-01-27,731.0,2021,01,27
2021-01-28,736.88,2021,01,28
2021-01-29,741.4,2021,01,29
2021-01-30,,2021,01,30
2021-01-31,,2021,01,31
2021-02-01,734.62,2021,02,01
2021-02-02,731.66,2021,02,02
2021-02-03,734.86,2021,02,03
2021-02-04,730.53,2021,02,04
2021-02-05,737.23,2021,02,05
2021-02-06,,2021,02,06
2021-02-07,,2021,02,07
2021-02-08,736.65,2021,02,08
2021-02-09,735.07,2021,02,09
2021-02-10,733.13,2021,02,10
2021-02-11,728.9,2021,02,11
2021-02-12,722.52,2021,02,12
2021-02-13,,2021,02,13
2021-02-14,,2021,02,14
2021-02-15,724.39,2021,02,15
2021-02-16,718.45,2021,02,16
2021-02-17,717.38,2021,02,17
2021-02-18,719.78,2021,02,18
2021-02-19,712.14,2021,02,19
2021-02-20,,2021,02,20
2021-02-21,,2021,02,21
2021-02-22,707.12,2021,02,22
2021-02-23,709.65,2021,02,23
2021-02-24,706.76,2021,02,24
2021-02-25,703.65,2021,02,25
2021-02-26,708.04,2021,02,26
2021-02-27,,2021,02,27
2021-02-28,,2021,02,28
2021-03-01,719.91,2021,03,01
2021-03-02,721.2,2021,03,02
2021-03-03,726.74,2021,03,03
2021-03-04,731.3,2021,03,04
2021-03-05,729.15,2021,03,05
2021-03-06,,2021,03,06
2021-03-07,,2021,03,07
2021-03-08,733.11,2021,03,08
2021-03-09,738.46,2021,03,09
2021-03-10,733.42,2021,03,10
2021-03-11,728.89,2021,03,11
2021-03-12,718.4,2021,03,12
2021-03-13,,2021,03,13
2021-03-14,,2021,03,14
2021-03-15,718.37,2021,03,15
2021-03-16,721.49,2021,03,16
2021-03-17,723.47,2021,03,17
2021-03-18,730.93,2021,03,18
2021-03-19,724.59,2021,03,19
2021-03-20,,2021,03,20
2021-03-21,,2021,03,21
2021-03-22,717.96,2021,03,22
2021-03-23,716.46,2021,03,23
2021-03-24,720.62,2021,03,24
2021-03-25,723.35,2021,03,25
2021-03-26,730.82,2021,03,26
2021-03-27,,2021,03,27
2021-03-28,,2021,03,28
2021-03-29,729.5,2021,03,29
2021-03-30,736.17,2021,03,30
2021-03-31,732.11,2021,03,31
2021-04-01,721.82,2021,04,01
2021-04-02,,2021,04,02
2021-04-03,,2021,04,03
