Periodo,Dolar,year,mes,dia
2003-01-01,,2003,01,01
2003-01-02,718.61,2003,01,02
2003-01-03,718.73,2003,01,03
2003-01-04,,2003,01,04
2003-01-05,,2003,01,05
2003-01-06,715.76,2003,01,06
2003-01-07,710.19,2003,01,07
2003-01-08,713.4,2003,01,08
2003-01-09,709.22,2003,01,09
2003-01-10,711.75,2003,01,10
2003-01-11,,2003,01,11
2003-01-12,,2003,01,12
2003-01-13,713.07,2003,01,13
2003-01-14,710.75,2003,01,14
2003-01-15,712.61,2003,01,15
2003-01-16,716.96,2003,01,16
2003-01-17,720.66,2003,01,17
2003-01-18,,2003,01,18
2003-01-19,,2003,01,19
2003-01-20,726.68,2003,01,20
2003-01-21,725.56,2003,01,21
2003-01-22,726.56,2003,01,22
2003-01-23,732.55,2003,01,23
2003-01-24,728.97,2003,01,24
2003-01-25,,2003,01,25
2003-01-26,,2003,01,26
2003-01-27,734.35,2003,01,27
2003-01-28,737.84,2003,01,28
2003-01-29,737.08,2003,01,29
2003-01-30,738.87,2003,01,30
2003-01-31,734.34,2003,01,31
2003-02-01,,2003,02,01
2003-02-02,,2003,02,02
2003-02-03,736.15,2003,02,03
2003-02-04,733.1,2003,02,04
2003-02-05,738.85,2003,02,05
2003-02-06,744.67,2003,02,06
2003-02-07,743.13,2003,02,07
2003-02-08,,2003,02,08
2003-02-09,,2003,02,09
2003-02-10,741.48,2003,02,10
2003-02-11,743.21,2003,02,11
2003-02-12,743.09,2003,02,12
2003-02-13,747.1,2003,02,13
2003-02-14,748.9,2003,02,14
2003-02-15,,2003,02,15
2003-02-16,,2003,02,16
2003-02-17,747.9,2003,02,17
2003-02-18,742.14,2003,02,18
2003-02-19,740.18,2003,02,19
2003-02-20,743.85,2003,02,20
2003-02-21,746.71,2003,02,21
2003-02-22,,2003,02,22
2003-02-23,,2003,02,23
2003-02-24,749.36,2003,02,24
2003-02-25,752.08,2003,02,25
2003-02-26,755.26,2003,02,26
2003-02-27,753.57,2003,02,27
2003-02-28,753.54,2003,02,28
2003-03-01,,2003,03,01
2003-03-02,,2003,03,02
2003-03-03,750.28,2003,03,03
2003-03-04,748.11,2003,03,04
2003-03-05,752.79,2003,03,05
2003-03-06,755.52,2003,03,06
2003-03-07,754.43,2003,03,07
2003-03-08,,2003,03,08
2003-03-09,,2003,03,09
2003-03-10,756.79,2003,03,10
2003-03-11,758.21,2003,03,11
2003-03-12,754.77,2003,03,12
2003-03-13,753.59,2003,03,13
2003-03-14,748.09,2003,03,14
2003-03-15,,2003,03,15
2003-03-16,,2003,03,16
2003-03-17,740.3,2003,03,17
2003-03-18,741.61,2003,03,18
2003-03-19,736.54,2003,03,19
2003-03-20,737.38,2003,03,20
2003-03-21,742.18,2003,03,21
2003-03-22,,2003,03,22
2003-03-23,,2003,03,23
2003-03-24,734.25,2003,03,24
2003-03-25,732.82,2003,03,25
2003-03-26,728.27,2003,03,26
2003-03-27,725.79,2003,03,27
2003-03-28,729.87,2003,03,28
2003-03-29,,2003,03,29
2003-03-30,,2003,03,30
2003-03-31,727.36,2003,03,31
2003-04-01,731.56,2003,04,01
2003-04-02,729.78,2003,04,02
2003-04-03,721.61,2003,04,03
2003-04-04,722.03,2003,04,04
2003-04-05,,2003,04,05
2003-04-06,,2003,04,06
2003-04-07,721.54,2003,04,07
2003-04-08,718.81,2003,04,08
2003-04-09,719.96,2003,04,09
2003-04-10,721.78,2003,04,10
2003-04-11,725.04,2003,04,11
2003-04-12,,2003,04,12
2003-04-13,,2003,04,13
2003-04-14,723.0,2003,04,14
2003-04-15,720.49,2003,04,15
2003-04-16,718.68,2003,04,16
2003-04-17,715.11,2003,04,17
2003-04-18,,2003,04,18
2003-04-19,,2003,04,19
2003-04-20,,2003,04,20
2003-04-21,713.73,2003,04,21
2003-04-22,714.38,2003,04,22
2003-04-23,716.45,2003,04,23
2003-04-24,712.51,2003,04,24
2003-04-25,709.32,2003,04,25
2003-04-26,,2003,04,26
2003-04-27,,2003,04,27
2003-04-28,712.06,2003,04,28
2003-04-29,710.16,2003,04,29
2003-04-30,705.32,2003,04,30
2003-05-01,,2003,05,01
2003-05-02,704.42,2003,05,02
2003-05-03,,2003,05,03
2003-05-04,,2003,05,04
2003-05-05,700.72,2003,05,05
2003-05-06,699.81,2003,05,06
2003-05-07,701.2,2003,05,07
2003-05-08,696.29,2003,05,08
2003-05-09,694.98,2003,05,09
2003-05-10,,2003,05,10
2003-05-11,,2003,05,11
2003-05-12,695.04,2003,05,12
2003-05-13,696.53,2003,05,13
2003-05-14,694.22,2003,05,14
2003-05-15,698.87,2003,05,15
2003-05-16,707.02,2003,05,16
2003-05-17,,2003,05,17
2003-05-18,,2003,05,18
2003-05-19,708.72,2003,05,19
2003-05-20,709.88,2003,05,20
2003-05-21,,2003,05,21
2003-05-22,713.73,2003,05,22
2003-05-23,708.84,2003,05,23
2003-05-24,,2003,05,24
2003-05-25,,2003,05,25
2003-05-26,705.3,2003,05,26
2003-05-27,704.8,2003,05,27
2003-05-28,708.89,2003,05,28
2003-05-29,712.22,2003,05,29
2003-05-30,710.12,2003,05,30
2003-05-31,,2003,05,31
2003-06-01,,2003,06,01
2003-06-02,714.1,2003,06,02
2003-06-03,710.25,2003,06,03
2003-06-04,712.96,2003,06,04
2003-06-05,713.16,2003,06,05
2003-06-06,716.86,2003,06,06
2003-06-07,,2003,06,07
2003-06-08,,2003,06,08
2003-06-09,712.25,2003,06,09
2003-06-10,716.56,2003,06,10
2003-06-11,717.4,2003,06,11
2003-06-12,717.11,2003,06,12
2003-06-13,708.31,2003,06,13
2003-06-14,,2003,06,14
2003-06-15,,2003,06,15
2003-06-16,,2003,06,16
2003-06-17,707.9,2003,06,17
2003-06-18,705.24,2003,06,18
2003-06-19,705.95,2003,06,19
2003-06-20,707.19,2003,06,20
2003-06-21,,2003,06,21
2003-06-22,,2003,06,22
2003-06-23,705.75,2003,06,23
2003-06-24,705.46,2003,06,24
2003-06-25,703.12,2003,06,25
2003-06-26,703.89,2003,06,26
2003-06-27,703.0,2003,06,27
2003-06-28,,2003,06,28
2003-06-29,,2003,06,29
2003-06-30,697.23,2003,06,30
2003-07-01,699.12,2003,07,01
2003-07-02,698.53,2003,07,02
2003-07-03,695.82,2003,07,03
2003-07-04,697.11,2003,07,04
2003-07-05,,2003,07,05
2003-07-06,,2003,07,06
2003-07-07,697.91,2003,07,07
2003-07-08,697.5,2003,07,08
2003-07-09,704.46,2003,07,09
2003-07-10,703.47,2003,07,10
2003-07-11,704.99,2003,07,11
2003-07-12,,2003,07,12
2003-07-13,,2003,07,13
2003-07-14,704.57,2003,07,14
2003-07-15,702.47,2003,07,15
2003-07-16,699.57,2003,07,16
2003-07-17,698.55,2003,07,17
2003-07-18,698.31,2003,07,18
2003-07-19,,2003,07,19
2003-07-20,,2003,07,20
2003-07-21,701.34,2003,07,21
2003-07-22,701.86,2003,07,22
2003-07-23,702.72,2003,07,23
2003-07-24,704.85,2003,07,24
2003-07-25,703.64,2003,07,25
2003-07-26,,2003,07,26
2003-07-27,,2003,07,27
2003-07-28,701.61,2003,07,28
2003-07-29,699.97,2003,07,29
2003-07-30,702.22,2003,07,30
2003-07-31,705.64,2003,07,31
2003-08-01,706.21,2003,08,01
2003-08-02,,2003,08,02
2003-08-03,,2003,08,03
2003-08-04,708.34,2003,08,04
2003-08-05,713.22,2003,08,05
2003-08-06,713.15,2003,08,06
2003-08-07,710.86,2003,08,07
2003-08-08,707.23,2003,08,08
2003-08-09,,2003,08,09
2003-08-10,,2003,08,10
2003-08-11,702.15,2003,08,11
2003-08-12,702.09,2003,08,12
2003-08-13,703.52,2003,08,13
2003-08-14,704.26,2003,08,14
2003-08-15,,2003,08,15
2003-08-16,,2003,08,16
2003-08-17,,2003,08,17
2003-08-18,703.43,2003,08,18
2003-08-19,702.99,2003,08,19
2003-08-20,704.25,2003,08,20
2003-08-21,702.68,2003,08,21
2003-08-22,699.18,2003,08,22
2003-08-23,,2003,08,23
2003-08-24,,2003,08,24
2003-08-25,697.31,2003,08,25
2003-08-26,697.11,2003,08,26
2003-08-27,698.34,2003,08,27
2003-08-28,699.74,2003,08,28
2003-08-29,699.39,2003,08,29
2003-08-30,,2003,08,30
2003-08-31,,2003,08,31
2003-09-01,697.91,2003,09,01
2003-09-02,697.57,2003,09,02
2003-09-03,696.21,2003,09,03
2003-09-04,692.26,2003,09,04
2003-09-05,685.41,2003,09,05
2003-09-06,,2003,09,06
2003-09-07,,2003,09,07
2003-09-08,682.51,2003,09,08
2003-09-09,682.23,2003,09,09
2003-09-10,683.52,2003,09,10
2003-09-11,680.76,2003,09,11
2003-09-12,673.99,2003,09,12
2003-09-13,,2003,09,13
2003-09-14,,2003,09,14
2003-09-15,671.08,2003,09,15
2003-09-16,671.01,2003,09,16
2003-09-17,667.72,2003,09,17
2003-09-18,,2003,09,18
2003-09-19,,2003,09,19
2003-09-20,,2003,09,20
2003-09-21,,2003,09,21
2003-09-22,666.38,2003,09,22
2003-09-23,659.49,2003,09,23
2003-09-24,655.92,2003,09,24
2003-09-25,657.11,2003,09,25
2003-09-26,658.57,2003,09,26
2003-09-27,,2003,09,27
2003-09-28,,2003,09,28
2003-09-29,664.06,2003,09,29
2003-09-30,665.13,2003,09,30
2003-10-01,660.97,2003,10,01
2003-10-02,657.78,2003,10,02
2003-10-03,661.63,2003,10,03
2003-10-04,,2003,10,04
2003-10-05,,2003,10,05
2003-10-06,659.85,2003,10,06
2003-10-07,659.86,2003,10,07
2003-10-08,654.91,2003,10,08
2003-10-09,646.5,2003,10,09
2003-10-10,644.92,2003,10,10
2003-10-11,,2003,10,11
2003-10-12,,2003,10,12
2003-10-13,646.41,2003,10,13
2003-10-14,644.52,2003,10,14
2003-10-15,641.71,2003,10,15
2003-10-16,647.26,2003,10,16
2003-10-17,645.43,2003,10,17
2003-10-18,,2003,10,18
2003-10-19,,2003,10,19
2003-10-20,648.55,2003,10,20
2003-10-21,646.52,2003,10,21
2003-10-22,645.16,2003,10,22
2003-10-23,642.21,2003,10,23
2003-10-24,635.25,2003,10,24
2003-10-25,,2003,10,25
2003-10-26,,2003,10,26
2003-10-27,635.29,2003,10,27
2003-10-28,636.01,2003,10,28
2003-10-29,635.88,2003,10,29
2003-10-30,634.88,2003,10,30
2003-10-31,628.1,2003,10,31
2003-11-01,,2003,11,01
2003-11-02,,2003,11,02
2003-11-03,626.93,2003,11,03
2003-11-04,626.64,2003,11,04
2003-11-05,625.52,2003,11,05
2003-11-06,626.02,2003,11,06
2003-11-07,628.86,2003,11,07
2003-11-08,,2003,11,08
2003-11-09,,2003,11,09
2003-11-10,618.83,2003,11,10
2003-11-11,616.34,2003,11,11
