Periodo,Dolar,year,mes,dia
2002-10-14,743.01,2002,10,14
2002-10-15,745.62,2002,10,15
2002-10-16,744.62,2002,10,16
2002-10-17,746.18,2002,10,17
2002-10-18,746.19,2002,10,18
2002-10-19,,2002,10,19
2002-10-20,,2002,10,20
2002-10-21,745.12,2002,10,21
2002-10-22,740.23,2002,10,22
2002-10-23,736.7,2002,10,23
2002-10-24,734.24,2002,10,24
2002-10-25,735.83,2002,10,25
2002-10-26,,2002,10,26
2002-10-27,,2002,10,27
2002-10-28,735.53,2002,10,28
2002-10-29,731.95,2002,10,29
2002-10-30,733.72,2002,10,30
2002-10-31,733.24,2002,10,31
2002-11-01,,2002,11,01
2002-11-02,,2002,11,02
2002-11-03,,2002,11,03
2002-11-04,728.46,2002,11,04
2002-11-05,721.29,2002,11,05
2002-11-06,719.09,2002,11,06
2002-11-07,718.68,2002,11,07
2002-11-08,717.22,2002,11,08
2002-11-09,,2002,11,09
2002-11-10,,2002,11,10
2002-11-11,711.08,2002,11,11
2002-11-12,710.03,2002,11,12
2002-11-13,709.62,2002,11,13
2002-11-14,708.32,2002,11,14
2002-11-15,708.64,2002,11,15
2002-11-16,,2002,11,16
2002-11-17,,2002,11,17
2002-11-18,706.54,2002,11,18
2002-11-19,701.75,2002,11,19
2002-11-20,698.81,2002,11,20
2002-11-21,697.22,2002,11,21
2002-11-22,697.91,2002,11,22
2002-11-23,,2002,11,23
2002-11-24,,2002,11,24
2002-11-25,706.89,2002,11,25
2002-11-26,707.9,2002,11,26
2002-11-27,707.68,2002,11,27
2002-11-28,707.3,2002,11,28
2002-11-29,705.1,2002,11,29
2002-11-30,,2002,11,30
2002-12-01,,2002,12,01
2002-12-02,703.25,2002,12,02
2002-12-03,700.31,2002,12,03
2002-12-04,703.58,2002,12,04
2002-12-05,709.8,2002,12,05
2002-12-06,709.68,2002,12,06
2002-12-07,,2002,12,07
2002-12-08,,2002,12,08
2002-12-09,705.36,2002,12,09
2002-12-10,706.1,2002,12,10
2002-12-11,703.33,2002,12,11
2002-12-12,699.11,2002,12,12
2002-12-13,692.94,2002,12,13
2002-12-14,,2002,12,14
2002-12-15,,2002,12,15
2002-12-16,695.57,2002,12,16
2002-12-17,695.12,2002,12,17
2002-12-18,693.7,2002,12,18
2002-12-19,695.92,2002,12,19
2002-12-20,698.07,2002,12,20
2002-12-21,,2002,12,21
2002-12-22,,2002,12,22
2002-12-23,697.08,2002,12,23
2002-12-24,702.44,2002,12,24
2002-12-25,,2002,12,25
2002-12-26,705.73,2002,12,26
2002-12-27,709.51,2002,12,27
2002-12-28,,2002,12,28
2002-12-29,,2002,12,29
2002-12-30,712.38,2002,12,30
2002-12-31,,2002,12,31
