Periodo,Dolar,year,mes,dia
1991-01-01,,1991,01,01
1991-01-02,337.09,1991,01,02
1991-01-03,336.98,1991,01,03
1991-01-04,336.67,1991,01,04
1991-01-05,,1991,01,05
1991-01-06,,1991,01,06
1991-01-07,336.77,1991,01,07
1991-01-08,336.87,1991,01,08
1991-01-09,336.83,1991,01,09
1991-01-10,336.88,1991,01,10
1991-01-11,336.96,1991,01,11
1991-01-12,,1991,01,12
1991-01-13,,1991,01,13
1991-01-14,337.05,1991,01,14
1991-01-15,337.16,1991,01,15
1991-01-16,337.65,1991,01,16
1991-01-17,337.77,1991,01,17
1991-01-18,337.76,1991,01,18
1991-01-19,,1991,01,19
1991-01-20,,1991,01,20
1991-01-21,337.89,1991,01,21
1991-01-22,337.47,1991,01,22
1991-01-23,337.46,1991,01,23
1991-01-24,337.25,1991,01,24
1991-01-25,337.19,1991,01,25
1991-01-26,,1991,01,26
1991-01-27,,1991,01,27
1991-01-28,337.38,1991,01,28
1991-01-29,337.29,1991,01,29
1991-01-30,337.32,1991,01,30
1991-01-31,337.38,1991,01,31
1991-02-01,337.34,1991,02,01
1991-02-02,,1991,02,02
1991-02-03,,1991,02,03
1991-02-04,337.41,1991,02,04
1991-02-05,337.39,1991,02,05
1991-02-06,337.4,1991,02,06
1991-02-07,337.39,1991,02,07
1991-02-08,337.38,1991,02,08
1991-02-09,,1991,02,09
1991-02-10,,1991,02,10
1991-02-11,337.47,1991,02,11
1991-02-12,337.5,1991,02,12
1991-02-13,337.48,1991,02,13
1991-02-14,337.49,1991,02,14
1991-02-15,337.44,1991,02,15
1991-02-16,,1991,02,16
1991-02-17,,1991,02,17
1991-02-18,337.74,1991,02,18
1991-02-19,337.58,1991,02,19
1991-02-20,337.62,1991,02,20
1991-02-21,337.6,1991,02,21
1991-02-22,337.57,1991,02,22
1991-02-23,,1991,02,23
1991-02-24,,1991,02,24
1991-02-25,337.72,1991,02,25
1991-02-26,337.65,1991,02,26
1991-02-27,337.68,1991,02,27
1991-02-28,337.67,1991,02,28
1991-03-01,337.66,1991,03,01
1991-03-02,,1991,03,02
1991-03-03,,1991,03,03
1991-03-04,338.33,1991,03,04
1991-03-05,339.07,1991,03,05
1991-03-06,339.65,1991,03,06
1991-03-07,339.11,1991,03,07
1991-03-08,338.82,1991,03,08
1991-03-09,,1991,03,09
1991-03-10,,1991,03,10
1991-03-11,338.99,1991,03,11
1991-03-12,338.98,1991,03,12
1991-03-13,338.59,1991,03,13
1991-03-14,338.6,1991,03,14
1991-03-15,338.67,1991,03,15
1991-03-16,,1991,03,16
1991-03-17,,1991,03,17
1991-03-18,338.89,1991,03,18
1991-03-19,339.52,1991,03,19
1991-03-20,339.89,1991,03,20
1991-03-21,340.36,1991,03,21
1991-03-22,341.8,1991,03,22
1991-03-23,,1991,03,23
1991-03-24,,1991,03,24
1991-03-25,343.15,1991,03,25
1991-03-26,345.43,1991,03,26
1991-03-27,344.87,1991,03,27
1991-03-28,344.38,1991,03,28
1991-03-29,,1991,03,29
1991-03-30,,1991,03,30
1991-03-31,,1991,03,31
1991-04-01,344.1,1991,04,01
1991-04-02,343.98,1991,04,02
1991-04-03,342.84,1991,04,03
1991-04-04,340.31,1991,04,04
1991-04-05,341.68,1991,04,05
1991-04-06,,1991,04,06
1991-04-07,,1991,04,07
1991-04-08,343.26,1991,04,08
1991-04-09,341.75,1991,04,09
1991-04-10,339.3,1991,04,10
1991-04-11,338.56,1991,04,11
1991-04-12,339.08,1991,04,12
1991-04-13,,1991,04,13
1991-04-14,,1991,04,14
1991-04-15,340.05,1991,04,15
1991-04-16,340.75,1991,04,16
1991-04-17,339.83,1991,04,17
1991-04-18,339.38,1991,04,18
1991-04-19,338.91,1991,04,19
1991-04-20,,1991,04,20
1991-04-21,,1991,04,21
1991-04-22,338.75,1991,04,22
1991-04-23,339.42,1991,04,23
1991-04-24,339.11,1991,04,24
1991-04-25,339.05,1991,04,25
1991-04-26,338.38,1991,04,26
1991-04-27,,1991,04,27
1991-04-28,,1991,04,28
1991-04-29,338.86,1991,04,29
1991-04-30,338.9,1991,04,30
1991-05-01,,1991,05,01
1991-05-02,337.44,1991,05,02
1991-05-03,337.33,1991,05,03
1991-05-04,,1991,05,04
1991-05-05,,1991,05,05
1991-05-06,337.41,1991,05,06
1991-05-07,337.82,1991,05,07
1991-05-08,337.66,1991,05,08
1991-05-09,337.92,1991,05,09
1991-05-10,337.99,1991,05,10
1991-05-11,,1991,05,11
1991-05-12,,1991,05,12
1991-05-13,338.4,1991,05,13
1991-05-14,338.67,1991,05,14
1991-05-15,338.79,1991,05,15
1991-05-16,339.45,1991,05,16
1991-05-17,341.03,1991,05,17
1991-05-18,,1991,05,18
1991-05-19,,1991,05,19
1991-05-20,342.42,1991,05,20
1991-05-21,,1991,05,21
1991-05-22,342.89,1991,05,22
1991-05-23,343.79,1991,05,23
1991-05-24,342.4,1991,05,24
1991-05-25,,1991,05,25
1991-05-26,,1991,05,26
1991-05-27,342.37,1991,05,27
1991-05-28,341.63,1991,05,28
1991-05-29,341.65,1991,05,29
1991-05-30,,1991,05,30
1991-05-31,341.95,1991,05,31
1991-06-01,,1991,06,01
1991-06-02,,1991,06,02
1991-06-03,342.52,1991,06,03
1991-06-04,342.78,1991,06,04
1991-06-05,342.89,1991,06,05
1991-06-06,343.19,1991,06,06
1991-06-07,343.24,1991,06,07
1991-06-08,,1991,06,08
1991-06-09,,1991,06,09
1991-06-10,343.98,1991,06,10
1991-06-11,344.28,1991,06,11
1991-06-12,344.48,1991,06,12
1991-06-13,344.79,1991,06,13
