Periodo,Dolar,year,mes,dia
2005-03-16,590.16,2005,03,16
2005-03-17,591.69,2005,03,17
2005-03-18,590.87,2005,03,18
2005-03-19,,2005,03,19
2005-03-20,,2005,03,20
2005-03-21,585.05,2005,03,21
2005-03-22,586.86,2005,03,22
2005-03-23,583.83,2005,03,23
2005-03-24,587.74,2005,03,24
2005-03-25,,2005,03,25
2005-03-26,,2005,03,26
2005-03-27,,2005,03,27
2005-03-28,587.33,2005,03,28
2005-03-29,589.69,2005,03,29
2005-03-30,587.29,2005,03,30
2005-03-31,586.45,2005,03,31
2005-04-01,585.93,2005,04,01
2005-04-02,,2005,04,02
2005-04-03,,2005,04,03
2005-04-04,585.04,2005,04,04
2005-04-05,588.95,2005,04,05
2005-04-06,587.36,2005,04,06
2005-04-07,585.19,2005,04,07
2005-04-08,580.17,2005,04,08
2005-04-09,,2005,04,09
2005-04-10,,2005,04,10
2005-04-11,576.68,2005,04,11
2005-04-12,574.4,2005,04,12
2005-04-13,576.02,2005,04,13
2005-04-14,572.75,2005,04,14
2005-04-15,577.42,2005,04,15
2005-04-16,,2005,04,16
2005-04-17,,2005,04,17
2005-04-18,579.99,2005,04,18
2005-04-19,584.6,2005,04,19
2005-04-20,579.86,2005,04,20
2005-04-21,577.96,2005,04,21
2005-04-22,579.99,2005,04,22
2005-04-23,,2005,04,23
2005-04-24,,2005,04,24
2005-04-25,576.98,2005,04,25
2005-04-26,577.35,2005,04,26
2005-04-27,579.97,2005,04,27
2005-04-28,580.09,2005,04,28
2005-04-29,582.87,2005,04,29
2005-04-30,,2005,04,30
2005-05-01,,2005,05,01
2005-05-02,582.73,2005,05,02
2005-05-03,580.54,2005,05,03
2005-05-04,578.28,2005,05,04
2005-05-05,574.58,2005,05,05
2005-05-06,572.76,2005,05,06
2005-05-07,,2005,05,07
2005-05-08,,2005,05,08
2005-05-09,570.83,2005,05,09
2005-05-10,572.53,2005,05,10
2005-05-11,573.66,2005,05,11
2005-05-12,577.27,2005,05,12
2005-05-13,576.2,2005,05,13
2005-05-14,,2005,05,14
2005-05-15,,2005,05,15
2005-05-16,577.45,2005,05,16
2005-05-17,579.02,2005,05,17
2005-05-18,580.13,2005,05,18
2005-05-19,581.4,2005,05,19
2005-05-20,579.53,2005,05,20
2005-05-21,,2005,05,21
2005-05-22,,2005,05,22
2005-05-23,,2005,05,23
2005-05-24,583.59,2005,05,24
2005-05-25,580.64,2005,05,25
2005-05-26,580.08,2005,05,26
2005-05-27,582.44,2005,05,27
2005-05-28,,2005,05,28
2005-05-29,,2005,05,29
2005-05-30,580.63,2005,05,30
2005-05-31,580.2,2005,05,31
2005-06-01,583.0,2005,06,01
2005-06-02,586.85,2005,06,02
2005-06-03,586.32,2005,06,03
2005-06-04,,2005,06,04
2005-06-05,,2005,06,05
2005-06-06,587.12,2005,06,06
2005-06-07,592.75,2005,06,07
2005-06-08,591.41,2005,06,08
2005-06-09,589.68,2005,06,09
2005-06-10,592.24,2005,06,10
2005-06-11,,2005,06,11
2005-06-12,,2005,06,12
2005-06-13,592.37,2005,06,13
2005-06-14,591.88,2005,06,14
2005-06-15,589.38,2005,06,15
2005-06-16,588.1,2005,06,16
2005-06-17,584.9,2005,06,17
2005-06-18,,2005,06,18
2005-06-19,,2005,06,19
2005-06-20,580.62,2005,06,20
2005-06-21,582.55,2005,06,21
2005-06-22,579.16,2005,06,22
2005-06-23,577.73,2005,06,23
2005-06-24,579.9,2005,06,24
2005-06-25,,2005,06,25
2005-06-26,,2005,06,26
2005-06-27,,2005,06,27
2005-06-28,579.99,2005,06,28
2005-06-29,580.07,2005,06,29
2005-06-30,578.92,2005,06,30
2005-07-01,579.0,2005,07,01
2005-07-02,,2005,07,02
2005-07-03,,2005,07,03
2005-07-04,578.41,2005,07,04
2005-07-05,581.65,2005,07,05
2005-07-06,582.1,2005,07,06
2005-07-07,584.04,2005,07,07
2005-07-08,586.67,2005,07,08
2005-07-09,,2005,07,09
2005-07-10,,2005,07,10
2005-07-11,584.68,2005,07,11
2005-07-12,583.54,2005,07,12
2005-07-13,580.13,2005,07,13
2005-07-14,581.07,2005,07,14
2005-07-15,579.6,2005,07,15
2005-07-16,,2005,07,16
2005-07-17,,2005,07,17
2005-07-18,578.04,2005,07,18
2005-07-19,573.72,2005,07,19
2005-07-20,571.24,2005,07,20
2005-07-21,573.0,2005,07,21
2005-07-22,567.94,2005,07,22
2005-07-23,,2005,07,23
2005-07-24,,2005,07,24
2005-07-25,566.54,2005,07,25
2005-07-26,566.89,2005,07,26
2005-07-27,565.37,2005,07,27
2005-07-28,564.02,2005,07,28
2005-07-29,563.44,2005,07,29
2005-07-30,,2005,07,30
2005-07-31,,2005,07,31
2005-08-01,561.77,2005,08,01
2005-08-02,560.75,2005,08,02
2005-08-03,560.06,2005,08,03
2005-08-04,559.42,2005,08,04
2005-08-05,553.78,2005,08,05
2005-08-06,,2005,08,06
2005-08-07,,2005,08,07
2005-08-08,545.96,2005,08,08
2005-08-09,545.43,2005,08,09
2005-08-10,546.41,2005,08,10
2005-08-11,542.51,2005,08,11
2005-08-12,539.77,2005,08,12
2005-08-13,,2005,08,13
2005-08-14,,2005,08,14
2005-08-15,,2005,08,15
2005-08-16,537.81,2005,08,16
2005-08-17,533.75,2005,08,17
2005-08-18,533.66,2005,08,18
2005-08-19,539.82,2005,08,19
2005-08-20,,2005,08,20
2005-08-21,,2005,08,21
2005-08-22,546.07,2005,08,22
2005-08-23,541.92,2005,08,23
2005-08-24,544.34,2005,08,24
2005-08-25,549.72,2005,08,25
2005-08-26,545.25,2005,08,26
2005-08-27,,2005,08,27
2005-08-28,,2005,08,28
2005-08-29,544.43,2005,08,29
2005-08-30,547.76,2005,08,30
2005-08-31,545.02,2005,08,31
2005-09-01,541.53,2005,09,01
2005-09-02,540.05,2005,09,02
2005-09-03,,2005,09,03
2005-09-04,,2005,09,04
2005-09-05,534.87,2005,09,05
2005-09-06,534.93,2005,09,06
2005-09-07,535.62,2005,09,07
2005-09-08,538.52,2005,09,08
2005-09-09,534.15,2005,09,09
2005-09-10,,2005,09,10
2005-09-11,,2005,09,11
2005-09-12,535.37,2005,09,12
2005-09-13,536.33,2005,09,13
2005-09-14,538.12,2005,09,14
2005-09-15,536.46,2005,09,15
2005-09-16,536.19,2005,09,16
2005-09-17,,2005,09,17
2005-09-18,,2005,09,18
2005-09-19,,2005,09,19
2005-09-20,534.35,2005,09,20
2005-09-21,535.0,2005,09,21
2005-09-22,534.58,2005,09,22
2005-09-23,536.7,2005,09,23
2005-09-24,,2005,09,24
2005-09-25,,2005,09,25
2005-09-26,538.77,2005,09,26
2005-09-27,538.34,2005,09,27
2005-09-28,538.89,2005,09,28
2005-09-29,538.25,2005,09,29
2005-09-30,533.69,2005,09,30
2005-10-01,,2005,10,01
2005-10-02,,2005,10,02
2005-10-03,529.2,2005,10,03
2005-10-04,528.17,2005,10,04
2005-10-05,526.56,2005,10,05
2005-10-06,527.5,2005,10,06
2005-10-07,529.13,2005,10,07
2005-10-08,,2005,10,08
2005-10-09,,2005,10,09
2005-10-10,,2005,10,10
2005-10-11,530.44,2005,10,11
2005-10-12,527.37,2005,10,12
2005-10-13,529.66,2005,10,13
2005-10-14,535.95,2005,10,14
2005-10-15,,2005,10,15
2005-10-16,,2005,10,16
2005-10-17,538.05,2005,10,17
2005-10-18,535.61,2005,10,18
2005-10-19,535.74,2005,10,19
2005-10-20,538.16,2005,10,20
2005-10-21,535.1,2005,10,21
2005-10-22,,2005,10,22
2005-10-23,,2005,10,23
2005-10-24,538.85,2005,10,24
2005-10-25,543.98,2005,10,25
2005-10-26,543.2,2005,10,26
2005-10-27,546.63,2005,10,27
2005-10-28,546.92,2005,10,28
2005-10-29,,2005,10,29
2005-10-30,,2005,10,30
2005-10-31,543.72,2005,10,31
2005-11-01,,2005,11,01
2005-11-02,543.49,2005,11,02
2005-11-03,544.87,2005,11,03
2005-11-04,543.42,2005,11,04
2005-11-05,,2005,11,05
2005-11-06,,2005,11,06
2005-11-07,539.94,2005,11,07
2005-11-08,535.47,2005,11,08
2005-11-09,535.14,2005,11,09
2005-11-10,531.3,2005,11,10
2005-11-11,531.05,2005,11,11
2005-11-12,,2005,11,12
2005-11-13,,2005,11,13
2005-11-14,527.18,2005,11,14
2005-11-15,528.15,2005,11,15
2005-11-16,525.38,2005,11,16
2005-11-17,524.14,2005,11,17
2005-11-18,523.3,2005,11,18
2005-11-19,,2005,11,19
2005-11-20,,2005,11,20
2005-11-21,526.78,2005,11,21
2005-11-22,525.67,2005,11,22
2005-11-23,527.88,2005,11,23
2005-11-24,525.76,2005,11,24
2005-11-25,524.69,2005,11,25
2005-11-26,,2005,11,26
2005-11-27,,2005,11,27
2005-11-28,523.85,2005,11,28
2005-11-29,521.09,2005,11,29
2005-11-30,518.96,2005,11,30
2005-12-01,518.63,2005,12,01
2005-12-02,516.51,2005,12,02
2005-12-03,,2005,12,03
2005-12-04,,2005,12,04
2005-12-05,512.98,2005,12,05
2005-12-06,513.31,2005,12,06
2005-12-07,510.97,2005,12,07
2005-12-08,,2005,12,08
2005-12-09,509.7,2005,12,09
2005-12-10,,2005,12,10
2005-12-11,,2005,12,11
2005-12-12,515.66,2005,12,12
2005-12-13,512.04,2005,12,13
2005-12-14,511.38,2005,12,14
2005-12-15,514.68,2005,12,15
2005-12-16,516.72,2005,12,16
2005-12-17,,2005,12,17
2005-12-18,,2005,12,18
2005-12-19,517.8,2005,12,19
2005-12-20,518.38,2005,12,20
2005-12-21,515.59,2005,12,21
2005-12-22,510.92,2005,12,22
2005-12-23,513.36,2005,12,23
2005-12-24,,2005,12,24
2005-12-25,,2005,12,25
2005-12-26,514.55,2005,12,26
2005-12-27,513.97,2005,12,27
2005-12-28,514.84,2005,12,28
2005-12-29,514.75,2005,12,29
2005-12-30,514.21,2005,12,30
2005-12-31,,2005,12,31
