Periodo,Dolar,year,mes,dia
2000-08-02,554.71,2000,08,02
2000-08-03,550.74,2000,08,03
2000-08-04,551.61,2000,08,04
2000-08-05,,2000,08,05
2000-08-06,,2000,08,06
2000-08-07,554.53,2000,08,07
2000-08-08,555.49,2000,08,08
2000-08-09,553.37,2000,08,09
2000-08-10,552.86,2000,08,10
2000-08-11,552.62,2000,08,11
2000-08-12,,2000,08,12
2000-08-13,,2000,08,13
2000-08-14,550.02,2000,08,14
2000-08-15,,2000,08,15
2000-08-16,545.28,2000,08,16
2000-08-17,544.52,2000,08,17
2000-08-18,546.41,2000,08,18
2000-08-19,,2000,08,19
2000-08-20,,2000,08,20
2000-08-21,547.89,2000,08,21
2000-08-22,550.54,2000,08,22
2000-08-23,547.21,2000,08,23
2000-08-24,545.85,2000,08,24
2000-08-25,546.58,2000,08,25
2000-08-26,,2000,08,26
2000-08-27,,2000,08,27
2000-08-28,547.59,2000,08,28
2000-08-29,545.94,2000,08,29
2000-08-30,558.26,2000,08,30
2000-08-31,562.44,2000,08,31
2000-09-01,563.02,2000,09,01
2000-09-02,,2000,09,02
2000-09-03,,2000,09,03
2000-09-04,,2000,09,04
2000-09-05,562.77,2000,09,05
2000-09-06,568.15,2000,09,06
2000-09-07,568.88,2000,09,07
2000-09-08,569.53,2000,09,08
2000-09-09,,2000,09,09
2000-09-10,,2000,09,10
2000-09-11,567.51,2000,09,11
2000-09-12,566.48,2000,09,12
2000-09-13,565.33,2000,09,13
2000-09-14,565.65,2000,09,14
2000-09-15,561.36,2000,09,15
2000-09-16,,2000,09,16
2000-09-17,,2000,09,17
2000-09-18,,2000,09,18
2000-09-19,,2000,09,19
2000-09-20,562.22,2000,09,20
2000-09-21,569.17,2000,09,21
2000-09-22,568.41,2000,09,22
2000-09-23,,2000,09,23
2000-09-24,,2000,09,24
2000-09-25,567.54,2000,09,25
2000-09-26,562.32,2000,09,26
2000-09-27,564.97,2000,09,27
2000-09-28,567.43,2000,09,28
2000-09-29,565.37,2000,09,29
2000-09-30,,2000,09,30
2000-10-01,,2000,10,01
2000-10-02,563.49,2000,10,02
2000-10-03,562.48,2000,10,03
2000-10-04,560.85,2000,10,04
2000-10-05,560.39,2000,10,05
2000-10-06,558.45,2000,10,06
2000-10-07,,2000,10,07
2000-10-08,,2000,10,08
2000-10-09,,2000,10,09
2000-10-10,560.27,2000,10,10
2000-10-11,563.51,2000,10,11
2000-10-12,565.74,2000,10,12
2000-10-13,566.94,2000,10,13
2000-10-14,,2000,10,14
2000-10-15,,2000,10,15
2000-10-16,568.67,2000,10,16
2000-10-17,566.79,2000,10,17
2000-10-18,567.72,2000,10,18
2000-10-19,571.85,2000,10,19
2000-10-20,569.26,2000,10,20
2000-10-21,,2000,10,21
2000-10-22,,2000,10,22
2000-10-23,571.41,2000,10,23
2000-10-24,572.32,2000,10,24
2000-10-25,573.59,2000,10,25
2000-10-26,576.22,2000,10,26
2000-10-27,577.41,2000,10,27
2000-10-28,,2000,10,28
2000-10-29,,2000,10,29
2000-10-30,575.37,2000,10,30
2000-10-31,571.94,2000,10,31
2000-11-01,,2000,11,01
2000-11-02,569.41,2000,11,02
2000-11-03,571.8,2000,11,03
2000-11-04,,2000,11,04
2000-11-05,,2000,11,05
2000-11-06,573.62,2000,11,06
2000-11-07,572.34,2000,11,07
2000-11-08,576.58,2000,11,08
2000-11-09,574.32,2000,11,09
2000-11-10,577.16,2000,11,10
2000-11-11,,2000,11,11
2000-11-12,,2000,11,12
2000-11-13,575.27,2000,11,13
2000-11-14,575.08,2000,11,14
2000-11-15,572.48,2000,11,15
2000-11-16,572.78,2000,11,16
2000-11-17,571.45,2000,11,17
2000-11-18,,2000,11,18
2000-11-19,,2000,11,19
2000-11-20,573.59,2000,11,20
2000-11-21,574.56,2000,11,21
2000-11-22,573.59,2000,11,22
2000-11-23,574.74,2000,11,23
2000-11-24,575.58,2000,11,24
2000-11-25,,2000,11,25
2000-11-26,,2000,11,26
2000-11-27,576.1,2000,11,27
2000-11-28,576.43,2000,11,28
2000-11-29,579.29,2000,11,29
2000-11-30,580.37,2000,11,30
2000-12-01,578.59,2000,12,01
2000-12-02,,2000,12,02
2000-12-03,,2000,12,03
2000-12-04,577.62,2000,12,04
2000-12-05,576.56,2000,12,05
2000-12-06,575.59,2000,12,06
2000-12-07,573.77,2000,12,07
2000-12-08,,2000,12,08
2000-12-09,,2000,12,09
2000-12-10,,2000,12,10
2000-12-11,577.15,2000,12,11
2000-12-12,576.93,2000,12,12
2000-12-13,576.15,2000,12,13
2000-12-14,574.87,2000,12,14
2000-12-15,574.86,2000,12,15
2000-12-16,,2000,12,16
2000-12-17,,2000,12,17
2000-12-18,573.5,2000,12,18
2000-12-19,572.71,2000,12,19
2000-12-20,570.85,2000,12,20
2000-12-21,571.85,2000,12,21
2000-12-22,573.39,2000,12,22
2000-12-23,,2000,12,23
2000-12-24,,2000,12,24
2000-12-25,,2000,12,25
2000-12-26,573.0,2000,12,26
2000-12-27,573.55,2000,12,27
2000-12-28,574.32,2000,12,28
2000-12-29,572.68,2000,12,29
2000-12-30,,2000,12,30
2000-12-31,,2000,12,31
