Periodo,Dolar,year,mes,dia
2022-03-09,812.03,2022,03,09
2022-03-10,803.57,2022,03,10
2022-03-11,806.03,2022,03,11
2022-03-12,,2022,03,12
2022-03-13,,2022,03,13
2022-03-14,802.48,2022,03,14
2022-03-15,808.41,2022,03,15
2022-03-16,815.03,2022,03,16
2022-03-17,803.55,2022,03,17
2022-03-18,798.13,2022,03,18
2022-03-19,,2022,03,19
2022-03-20,,2022,03,20
2022-03-21,802.23,2022,03,21
2022-03-22,798.5,2022,03,22
2022-03-23,793.22,2022,03,23
2022-03-24,794.44,2022,03,24
2022-03-25,789.87,2022,03,25
2022-03-26,,2022,03,26
2022-03-27,,2022,03,27
2022-03-28,785.89,2022,03,28
2022-03-29,778.62,2022,03,29
2022-03-30,777.1,2022,03,30
2022-03-31,787.16,2022,03,31
2022-04-01,787.98,2022,04,01
2022-04-02,,2022,04,02
2022-04-03,,2022,04,03
2022-04-04,783.45,2022,04,04
2022-04-05,779.33,2022,04,05
2022-04-06,783.28,2022,04,06
2022-04-07,794.58,2022,04,07
2022-04-08,807.88,2022,04,08
2022-04-09,,2022,04,09
2022-04-10,,2022,04,10
2022-04-11,814.28,2022,04,11
2022-04-12,818.53,2022,04,12
2022-04-13,806.73,2022,04,13
2022-04-14,804.78,2022,04,14
2022-04-15,,2022,04,15
2022-04-16,,2022,04,16
2022-04-17,,2022,04,17
2022-04-18,814.73,2022,04,18
2022-04-19,817.7,2022,04,19
2022-04-20,818.18,2022,04,20
2022-04-21,816.29,2022,04,21
2022-04-22,817.85,2022,04,22
2022-04-23,,2022,04,23
2022-04-24,,2022,04,24
2022-04-25,834.45,2022,04,25
2022-04-26,850.85,2022,04,26
2022-04-27,847.57,2022,04,27
2022-04-28,847.44,2022,04,28
2022-04-29,856.58,2022,04,29
2022-04-30,,2022,04,30
2022-05-01,,2022,05,01
2022-05-02,850.78,2022,05,02
2022-05-03,860.64,2022,05,03
2022-05-04,856.74,2022,05,04
2022-05-05,859.33,2022,05,05
2022-05-06,863.1,2022,05,06
2022-05-07,,2022,05,07
2022-05-08,,2022,05,08
2022-05-09,857.58,2022,05,09
2022-05-10,867.87,2022,05,10
2022-05-11,868.06,2022,05,11
2022-05-12,861.76,2022,05,12
2022-05-13,867.93,2022,05,13
2022-05-14,,2022,05,14
2022-05-15,,2022,05,15
2022-05-16,861.04,2022,05,16
2022-05-17,857.98,2022,05,17
2022-05-18,850.78,2022,05,18
2022-05-19,849.9,2022,05,19
2022-05-20,842.38,2022,05,20
2022-05-21,,2022,05,21
2022-05-22,,2022,05,22
2022-05-23,833.58,2022,05,23
2022-05-24,829.59,2022,05,24
2022-05-25,833.99,2022,05,25
2022-05-26,835.43,2022,05,26
2022-05-27,829.61,2022,05,27
2022-05-28,,2022,05,28
2022-05-29,,2022,05,29
2022-05-30,822.25,2022,05,30
2022-05-31,826.26,2022,05,31
2022-06-01,824.35,2022,06,01
2022-06-02,825.28,2022,06,02
2022-06-03,815.56,2022,06,03
2022-06-04,,2022,06,04
2022-06-05,,2022,06,05
2022-06-06,813.38,2022,06,06
2022-06-07,817.99,2022,06,07
2022-06-08,828.99,2022,06,08
2022-06-09,821.66,2022,06,09
2022-06-10,827.19,2022,06,10
2022-06-11,,2022,06,11
2022-06-12,,2022,06,12
2022-06-13,838.61,2022,06,13
2022-06-14,863.33,2022,06,14
2022-06-15,866.79,2022,06,15
2022-06-16,863.95,2022,06,16
2022-06-17,869.62,2022,06,17
2022-06-18,,2022,06,18
2022-06-19,,2022,06,19
2022-06-20,875.65,2022,06,20
2022-06-21,,2022,06,21
2022-06-22,880.82,2022,06,22
2022-06-23,886.64,2022,06,23
2022-06-24,898.8,2022,06,24
2022-06-25,,2022,06,25
2022-06-26,,2022,06,26
2022-06-27,,2022,06,27
2022-06-28,911.49,2022,06,28
2022-06-29,905.32,2022,06,29
2022-06-30,919.97,2022,06,30
2022-07-01,932.08,2022,07,01
2022-07-02,,2022,07,02
2022-07-03,,2022,07,03
2022-07-04,934.54,2022,07,04
2022-07-05,927.53,2022,07,05
2022-07-06,948.51,2022,07,06
2022-07-07,972.66,2022,07,07
2022-07-08,959.7,2022,07,08
2022-07-09,,2022,07,09
2022-07-10,,2022,07,10
2022-07-11,966.74,2022,07,11
2022-07-12,989.95,2022,07,12
2022-07-13,1008.81,2022,07,13
2022-07-14,1010.16,2022,07,14
2022-07-15,1042.97,2022,07,15
2022-07-16,,2022,07,16
2022-07-17,,2022,07,17
2022-07-18,988.22,2022,07,18
2022-07-19,940.9,2022,07,19
2022-07-20,929.83,2022,07,20
2022-07-21,919.93,2022,07,21
2022-07-22,927.49,2022,07,22
2022-07-23,,2022,07,23
2022-07-24,,2022,07,24
2022-07-25,932.83,2022,07,25
2022-07-26,941.03,2022,07,26
2022-07-27,922.04,2022,07,27
2022-07-28,920.49,2022,07,28
2022-07-29,911.42,2022,07,29
2022-07-30,,2022,07,30
2022-07-31,,2022,07,31
2022-08-01,905.1,2022,08,01
2022-08-02,893.19,2022,08,02
2022-08-03,897.22,2022,08,03
2022-08-04,907.82,2022,08,04
2022-08-05,903.91,2022,08,05
2022-08-06,,2022,08,06
2022-08-07,,2022,08,07
2022-08-08,914.49,2022,08,08
2022-08-09,906.03,2022,08,09
2022-08-10,900.78,2022,08,10
2022-08-11,889.38,2022,08,11
2022-08-12,882.33,2022,08,12
2022-08-13,,2022,08,13
2022-08-14,,2022,08,14
2022-08-15,,2022,08,15
2022-08-16,882.72,2022,08,16
2022-08-17,882.2,2022,08,17
2022-08-18,895.76,2022,08,18
2022-08-19,918.2,2022,08,19
2022-08-20,,2022,08,20
2022-08-21,,2022,08,21
2022-08-22,945.35,2022,08,22
2022-08-23,945.47,2022,08,23
2022-08-24,926.94,2022,08,24
2022-08-25,915.6,2022,08,25
2022-08-26,910.03,2022,08,26
2022-08-27,,2022,08,27
2022-08-28,,2022,08,28
2022-08-29,900.22,2022,08,29
2022-08-30,890.9,2022,08,30
2022-08-31,882.11,2022,08,31
