Periodo,Dolar,year,mes,dia
1995-01-01,,1995,01,01
1995-01-02,402.92,1995,01,02
1995-01-03,401.69,1995,01,03
1995-01-04,403.81,1995,01,04
1995-01-05,403.27,1995,01,05
1995-01-06,404.4,1995,01,06
1995-01-07,,1995,01,07
1995-01-08,,1995,01,08
1995-01-09,406.03,1995,01,09
1995-01-10,405.0,1995,01,10
1995-01-11,404.73,1995,01,11
1995-01-12,407.48,1995,01,12
1995-01-13,405.62,1995,01,13
1995-01-14,,1995,01,14
1995-01-15,,1995,01,15
1995-01-16,404.5,1995,01,16
1995-01-17,404.95,1995,01,17
1995-01-18,405.06,1995,01,18
1995-01-19,405.65,1995,01,19
1995-01-20,406.15,1995,01,20
1995-01-21,,1995,01,21
1995-01-22,,1995,01,22
1995-01-23,407.78,1995,01,23
1995-01-24,408.91,1995,01,24
1995-01-25,407.43,1995,01,25
1995-01-26,406.65,1995,01,26
1995-01-27,407.03,1995,01,27
1995-01-28,,1995,01,28
1995-01-29,,1995,01,29
1995-01-30,408.19,1995,01,30
1995-01-31,409.87,1995,01,31
1995-02-01,410.79,1995,02,01
1995-02-02,407.47,1995,02,02
1995-02-03,409.06,1995,02,03
1995-02-04,,1995,02,04
1995-02-05,,1995,02,05
1995-02-06,409.41,1995,02,06
1995-02-07,410.19,1995,02,07
1995-02-08,410.47,1995,02,08
1995-02-09,409.48,1995,02,09
1995-02-10,409.56,1995,02,10
1995-02-11,,1995,02,11
1995-02-12,,1995,02,12
1995-02-13,411.5,1995,02,13
1995-02-14,411.43,1995,02,14
1995-02-15,412.24,1995,02,15
1995-02-16,413.31,1995,02,16
1995-02-17,416.77,1995,02,17
1995-02-18,,1995,02,18
1995-02-19,,1995,02,19
1995-02-20,418.45,1995,02,20
1995-02-21,418.98,1995,02,21
1995-02-22,416.17,1995,02,22
1995-02-23,414.08,1995,02,23
1995-02-24,411.29,1995,02,24
1995-02-25,,1995,02,25
1995-02-26,,1995,02,26
1995-02-27,411.41,1995,02,27
1995-02-28,410.73,1995,02,28
1995-03-01,410.49,1995,03,01
1995-03-02,409.91,1995,03,02
1995-03-03,411.94,1995,03,03
1995-03-04,,1995,03,04
1995-03-05,,1995,03,05
1995-03-06,416.75,1995,03,06
1995-03-07,414.35,1995,03,07
1995-03-08,416.19,1995,03,08
1995-03-09,415.84,1995,03,09
1995-03-10,415.41,1995,03,10
1995-03-11,,1995,03,11
1995-03-12,,1995,03,12
1995-03-13,411.89,1995,03,13
1995-03-14,408.89,1995,03,14
1995-03-15,407.85,1995,03,15
1995-03-16,410.98,1995,03,16
1995-03-17,410.78,1995,03,17
1995-03-18,,1995,03,18
1995-03-19,,1995,03,19
1995-03-20,409.24,1995,03,20
1995-03-21,409.11,1995,03,21
1995-03-22,408.04,1995,03,22
1995-03-23,407.65,1995,03,23
1995-03-24,408.16,1995,03,24
1995-03-25,,1995,03,25
1995-03-26,,1995,03,26
1995-03-27,409.17,1995,03,27
1995-03-28,408.2,1995,03,28
1995-03-29,407.76,1995,03,29
1995-03-30,406.7,1995,03,30
1995-03-31,405.22,1995,03,31
1995-04-01,,1995,04,01
1995-04-02,,1995,04,02
1995-04-03,404.01,1995,04,03
1995-04-04,400.97,1995,04,04
1995-04-05,399.89,1995,04,05
1995-04-06,397.11,1995,04,06
1995-04-07,395.67,1995,04,07
1995-04-08,,1995,04,08
