Periodo,Dolar,year,mes,dia
2015-01-01,,2015,01,01
2015-01-02,606.75,2015,01,02
2015-01-03,,2015,01,03
2015-01-04,,2015,01,04
2015-01-05,612.47,2015,01,05
2015-01-06,616.76,2015,01,06
2015-01-07,616.09,2015,01,07
2015-01-08,614.76,2015,01,08
2015-01-09,613.08,2015,01,09
2015-01-10,,2015,01,10
2015-01-11,,2015,01,11
2015-01-12,614.03,2015,01,12
2015-01-13,616.52,2015,01,13
2015-01-14,617.53,2015,01,14
2015-01-15,625.38,2015,01,15
2015-01-16,623.67,2015,01,16
2015-01-17,,2015,01,17
2015-01-18,,2015,01,18
2015-01-19,627.01,2015,01,19
2015-01-20,629.09,2015,01,20
2015-01-21,627.23,2015,01,21
2015-01-22,628.44,2015,01,22
2015-01-23,625.95,2015,01,23
2015-01-24,,2015,01,24
2015-01-25,,2015,01,25
2015-01-26,626.38,2015,01,26
2015-01-27,625.67,2015,01,27
2015-01-28,623.37,2015,01,28
2015-01-29,622.44,2015,01,29
2015-01-30,626.48,2015,01,30
2015-01-31,,2015,01,31
2015-02-01,,2015,02,01
2015-02-02,632.03,2015,02,02
2015-02-03,632.19,2015,02,03
2015-02-04,626.97,2015,02,04
2015-02-05,627.09,2015,02,05
2015-02-06,624.8,2015,02,06
2015-02-07,,2015,02,07
2015-02-08,,2015,02,08
2015-02-09,623.21,2015,02,09
2015-02-10,626.04,2015,02,10
2015-02-11,626.44,2015,02,11
2015-02-12,628.22,2015,02,12
2015-02-13,626.92,2015,02,13
2015-02-14,,2015,02,14
2015-02-15,,2015,02,15
2015-02-16,620.18,2015,02,16
2015-02-17,619.72,2015,02,17
2015-02-18,619.72,2015,02,18
2015-02-19,620.4,2015,02,19
2015-02-20,620.33,2015,02,20
2015-02-21,,2015,02,21
2015-02-22,,2015,02,22
2015-02-23,616.86,2015,02,23
2015-02-24,621.18,2015,02,24
2015-02-25,622.88,2015,02,25
2015-02-26,619.5,2015,02,26
2015-02-27,617.67,2015,02,27
2015-02-28,,2015,02,28
2015-03-01,,2015,03,01
2015-03-02,618.76,2015,03,02
2015-03-03,617.38,2015,03,03
2015-03-04,617.6,2015,03,04
2015-03-05,619.78,2015,03,05
2015-03-06,619.61,2015,03,06
2015-03-07,,2015,03,07
2015-03-08,,2015,03,08
2015-03-09,624.68,2015,03,09
2015-03-10,628.47,2015,03,10
2015-03-11,633.03,2015,03,11
2015-03-12,637.59,2015,03,12
2015-03-13,633.54,2015,03,13
2015-03-14,,2015,03,14
2015-03-15,,2015,03,15
2015-03-16,639.02,2015,03,16
2015-03-17,639.37,2015,03,17
2015-03-18,640.84,2015,03,18
2015-03-19,642.18,2015,03,19
2015-03-20,638.82,2015,03,20
2015-03-21,,2015,03,21
2015-03-22,,2015,03,22
2015-03-23,635.62,2015,03,23
2015-03-24,627.0,2015,03,24
2015-03-25,623.65,2015,03,25
2015-03-26,619.79,2015,03,26
2015-03-27,620.68,2015,03,27
2015-03-28,,2015,03,28
2015-03-29,,2015,03,29
2015-03-30,622.79,2015,03,30
2015-03-31,626.87,2015,03,31
2015-04-01,626.58,2015,04,01
2015-04-02,618.22,2015,04,02
2015-04-03,,2015,04,03
2015-04-04,,2015,04,04
2015-04-05,,2015,04,05
2015-04-06,614.77,2015,04,06
2015-04-07,610.74,2015,04,07
2015-04-08,611.01,2015,04,08
2015-04-09,611.05,2015,04,09
2015-04-10,613.91,2015,04,10
2015-04-11,,2015,04,11
2015-04-12,,2015,04,12
2015-04-13,619.42,2015,04,13
2015-04-14,621.1,2015,04,14
2015-04-15,614.06,2015,04,15
2015-04-16,616.7,2015,04,16
2015-04-17,612.3,2015,04,17
2015-04-18,,2015,04,18
2015-04-19,,2015,04,19
2015-04-20,612.73,2015,04,20
2015-04-21,615.42,2015,04,21
2015-04-22,616.42,2015,04,22
2015-04-23,618.02,2015,04,23
2015-04-24,618.12,2015,04,24
2015-04-25,,2015,04,25
2015-04-26,,2015,04,26
2015-04-27,614.42,2015,04,27
2015-04-28,611.08,2015,04,28
2015-04-29,606.39,2015,04,29
2015-04-30,606.82,2015,04,30
2015-05-01,,2015,05,01
2015-05-02,,2015,05,02
2015-05-03,,2015,05,03
2015-05-04,611.28,2015,05,04
2015-05-05,614.48,2015,05,05
2015-05-06,611.89,2015,05,06
2015-05-07,608.84,2015,05,07
2015-05-08,610.61,2015,05,08
2015-05-09,,2015,05,09
2015-05-10,,2015,05,10
2015-05-11,605.77,2015,05,11
2015-05-12,606.92,2015,05,12
2015-05-13,607.31,2015,05,13
2015-05-14,600.5,2015,05,14
2015-05-15,598.4,2015,05,15
