Periodo,Dolar,year,mes,dia
2004-05-10,638.64,2004,05,10
2004-05-11,644.42,2004,05,11
2004-05-12,640.95,2004,05,12
2004-05-13,641.76,2004,05,13
2004-05-14,642.62,2004,05,14
2004-05-15,,2004,05,15
2004-05-16,,2004,05,16
2004-05-17,638.22,2004,05,17
2004-05-18,641.69,2004,05,18
2004-05-19,639.36,2004,05,19
2004-05-20,635.44,2004,05,20
2004-05-21,,2004,05,21
2004-05-22,,2004,05,22
2004-05-23,,2004,05,23
2004-05-24,643.31,2004,05,24
2004-05-25,640.78,2004,05,25
2004-05-26,637.47,2004,05,26
2004-05-27,638.59,2004,05,27
2004-05-28,634.81,2004,05,28
2004-05-29,,2004,05,29
2004-05-30,,2004,05,30
2004-05-31,632.32,2004,05,31
2004-06-01,636.02,2004,06,01
2004-06-02,642.39,2004,06,02
2004-06-03,641.89,2004,06,03
2004-06-04,643.06,2004,06,04
2004-06-05,,2004,06,05
2004-06-06,,2004,06,06
2004-06-07,,2004,06,07
2004-06-08,644.61,2004,06,08
2004-06-09,640.96,2004,06,09
2004-06-10,644.83,2004,06,10
2004-06-11,649.43,2004,06,11
2004-06-12,,2004,06,12
2004-06-13,,2004,06,13
2004-06-14,649.45,2004,06,14
2004-06-15,648.03,2004,06,15
2004-06-16,648.4,2004,06,16
2004-06-17,649.39,2004,06,17
2004-06-18,648.16,2004,06,18
2004-06-19,,2004,06,19
2004-06-20,,2004,06,20
2004-06-21,646.61,2004,06,21
2004-06-22,646.47,2004,06,22
2004-06-23,643.42,2004,06,23
2004-06-24,641.62,2004,06,24
2004-06-25,634.35,2004,06,25
2004-06-26,,2004,06,26
2004-06-27,,2004,06,27
2004-06-28,,2004,06,28
2004-06-29,634.25,2004,06,29
2004-06-30,636.59,2004,06,30
2004-07-01,636.3,2004,07,01
2004-07-02,632.42,2004,07,02
2004-07-03,,2004,07,03
2004-07-04,,2004,07,04
2004-07-05,630.39,2004,07,05
2004-07-06,630.87,2004,07,06
2004-07-07,632.01,2004,07,07
2004-07-08,632.27,2004,07,08
2004-07-09,631.95,2004,07,09
2004-07-10,,2004,07,10
2004-07-11,,2004,07,11
2004-07-12,636.34,2004,07,12
2004-07-13,634.07,2004,07,13
2004-07-14,634.72,2004,07,14
2004-07-15,631.86,2004,07,15
2004-07-16,629.65,2004,07,16
2004-07-17,,2004,07,17
2004-07-18,,2004,07,18
2004-07-19,622.34,2004,07,19
2004-07-20,622.32,2004,07,20
2004-07-21,623.46,2004,07,21
2004-07-22,627.68,2004,07,22
2004-07-23,627.53,2004,07,23
2004-07-24,,2004,07,24
2004-07-25,,2004,07,25
2004-07-26,631.86,2004,07,26
2004-07-27,639.07,2004,07,27
2004-07-28,644.37,2004,07,28
2004-07-29,642.81,2004,07,29
2004-07-30,638.37,2004,07,30
2004-07-31,,2004,07,31
2004-08-01,,2004,08,01
2004-08-02,641.4,2004,08,02
2004-08-03,643.76,2004,08,03
2004-08-04,641.6,2004,08,04
2004-08-05,643.81,2004,08,05
2004-08-06,641.86,2004,08,06
2004-08-07,,2004,08,07
2004-08-08,,2004,08,08
2004-08-09,639.52,2004,08,09
2004-08-10,638.76,2004,08,10
2004-08-11,637.36,2004,08,11
2004-08-12,639.75,2004,08,12
2004-08-13,640.86,2004,08,13
2004-08-14,,2004,08,14
2004-08-15,,2004,08,15
2004-08-16,640.25,2004,08,16
2004-08-17,638.77,2004,08,17
2004-08-18,635.12,2004,08,18
2004-08-19,635.24,2004,08,19
2004-08-20,631.61,2004,08,20
2004-08-21,,2004,08,21
2004-08-22,,2004,08,22
2004-08-23,633.22,2004,08,23
2004-08-24,630.33,2004,08,24
2004-08-25,626.13,2004,08,25
2004-08-26,627.03,2004,08,26
2004-08-27,628.61,2004,08,27
2004-08-28,,2004,08,28
2004-08-29,,2004,08,29
2004-08-30,626.56,2004,08,30
2004-08-31,628.95,2004,08,31
2004-09-01,625.1,2004,09,01
2004-09-02,626.76,2004,09,02
2004-09-03,625.55,2004,09,03
2004-09-04,,2004,09,04
2004-09-05,,2004,09,05
2004-09-06,623.69,2004,09,06
2004-09-07,621.93,2004,09,07
2004-09-08,622.56,2004,09,08
2004-09-09,620.32,2004,09,09
2004-09-10,617.67,2004,09,10
2004-09-11,,2004,09,11
2004-09-12,,2004,09,12
2004-09-13,618.33,2004,09,13
2004-09-14,615.71,2004,09,14
2004-09-15,615.46,2004,09,15
2004-09-16,615.14,2004,09,16
2004-09-17,,2004,09,17
2004-09-18,,2004,09,18
2004-09-19,,2004,09,19
2004-09-20,611.06,2004,09,20
2004-09-21,609.84,2004,09,21
2004-09-22,612.63,2004,09,22
2004-09-23,613.19,2004,09,23
2004-09-24,613.85,2004,09,24
2004-09-25,,2004,09,25
2004-09-26,,2004,09,26
2004-09-27,613.51,2004,09,27
2004-09-28,611.87,2004,09,28
2004-09-29,606.46,2004,09,29
2004-09-30,606.96,2004,09,30
2004-10-01,608.9,2004,10,01
2004-10-02,,2004,10,02
2004-10-03,,2004,10,03
2004-10-04,608.1,2004,10,04
2004-10-05,603.47,2004,10,05
2004-10-06,600.31,2004,10,06
2004-10-07,600.84,2004,10,07
2004-10-08,602.92,2004,10,08
2004-10-09,,2004,10,09
2004-10-10,,2004,10,10
2004-10-11,,2004,10,11
2004-10-12,596.6,2004,10,12
2004-10-13,598.05,2004,10,13
2004-10-14,603.18,2004,10,14
2004-10-15,608.92,2004,10,15
2004-10-16,,2004,10,16
2004-10-17,,2004,10,17
2004-10-18,611.03,2004,10,18
2004-10-19,608.33,2004,10,19
2004-10-20,608.8,2004,10,20
2004-10-21,615.85,2004,10,21
2004-10-22,612.25,2004,10,22
2004-10-23,,2004,10,23
2004-10-24,,2004,10,24
2004-10-25,607.51,2004,10,25
2004-10-26,611.98,2004,10,26
2004-10-27,612.72,2004,10,27
2004-10-28,610.61,2004,10,28
2004-10-29,615.2,2004,10,29
2004-10-30,,2004,10,30
2004-10-31,,2004,10,31
2004-11-01,,2004,11,01
2004-11-02,613.89,2004,11,02
2004-11-03,609.19,2004,11,03
2004-11-04,605.89,2004,11,04
2004-11-05,601.87,2004,11,05
2004-11-06,,2004,11,06
2004-11-07,,2004,11,07
2004-11-08,601.32,2004,11,08
2004-11-09,600.21,2004,11,09
2004-11-10,603.47,2004,11,10
2004-11-11,601.54,2004,11,11
2004-11-12,601.8,2004,11,12
2004-11-13,,2004,11,13
2004-11-14,,2004,11,14
2004-11-15,597.9,2004,11,15
2004-11-16,592.32,2004,11,16
2004-11-17,593.6,2004,11,17
2004-11-18,589.21,2004,11,18
2004-11-19,590.28,2004,11,19
2004-11-20,,2004,11,20
2004-11-21,,2004,11,21
2004-11-22,590.28,2004,11,22
2004-11-23,595.18,2004,11,23
2004-11-24,591.24,2004,11,24
2004-11-25,588.44,2004,11,25
2004-11-26,588.15,2004,11,26
2004-11-27,,2004,11,27
2004-11-28,,2004,11,28
2004-11-29,587.16,2004,11,29
2004-11-30,588.18,2004,11,30
2004-12-01,588.65,2004,12,01
2004-12-02,586.06,2004,12,02
2004-12-03,583.5,2004,12,03
2004-12-04,,2004,12,04
2004-12-05,,2004,12,05
2004-12-06,582.36,2004,12,06
2004-12-07,581.34,2004,12,07
2004-12-08,,2004,12,08
2004-12-09,581.64,2004,12,09
2004-12-10,592.38,2004,12,10
2004-12-11,,2004,12,11
2004-12-12,,2004,12,12
2004-12-13,597.27,2004,12,13
2004-12-14,590.05,2004,12,14
2004-12-15,579.11,2004,12,15
2004-12-16,578.46,2004,12,16
2004-12-17,577.53,2004,12,17
2004-12-18,,2004,12,18
2004-12-19,,2004,12,19
2004-12-20,577.04,2004,12,20
2004-12-21,565.3,2004,12,21
2004-12-22,566.08,2004,12,22
2004-12-23,566.97,2004,12,23
2004-12-24,564.16,2004,12,24
2004-12-25,,2004,12,25
2004-12-26,,2004,12,26
2004-12-27,561.05,2004,12,27
2004-12-28,561.13,2004,12,28
2004-12-29,559.66,2004,12,29
2004-12-30,559.83,2004,12,30
2004-12-31,,2004,12,31
