Periodo,Dolar,year,mes,dia
2001-06-13,610.44,2001,06,13
2001-06-14,613.48,2001,06,14
2001-06-15,613.49,2001,06,15
2001-06-16,,2001,06,16
2001-06-17,,2001,06,17
2001-06-18,614.2,2001,06,18
2001-06-19,619.84,2001,06,19
2001-06-20,623.49,2001,06,20
2001-06-21,622.96,2001,06,21
2001-06-22,622.6,2001,06,22
2001-06-23,,2001,06,23
2001-06-24,,2001,06,24
2001-06-25,622.27,2001,06,25
2001-06-26,623.0,2001,06,26
2001-06-27,623.19,2001,06,27
2001-06-28,624.89,2001,06,28
2001-06-29,626.65,2001,06,29
2001-06-30,,2001,06,30
2001-07-01,,2001,07,01
2001-07-02,,2001,07,02
2001-07-03,629.0,2001,07,03
2001-07-04,632.09,2001,07,04
2001-07-05,640.44,2001,07,05
2001-07-06,647.08,2001,07,06
2001-07-07,,2001,07,07
2001-07-08,,2001,07,08
2001-07-09,646.64,2001,07,09
2001-07-10,641.59,2001,07,10
2001-07-11,646.23,2001,07,11
2001-07-12,664.57,2001,07,12
2001-07-13,670.74,2001,07,13
2001-07-14,,2001,07,14
2001-07-15,,2001,07,15
2001-07-16,667.91,2001,07,16
2001-07-17,668.86,2001,07,17
2001-07-18,662.28,2001,07,18
2001-07-19,656.09,2001,07,19
2001-07-20,667.07,2001,07,20
2001-07-21,,2001,07,21
2001-07-22,,2001,07,22
2001-07-23,663.21,2001,07,23
2001-07-24,659.8,2001,07,24
2001-07-25,660.78,2001,07,25
2001-07-26,664.14,2001,07,26
2001-07-27,664.98,2001,07,27
2001-07-28,,2001,07,28
2001-07-29,,2001,07,29
2001-07-30,667.69,2001,07,30
2001-07-31,664.38,2001,07,31
2001-08-01,668.79,2001,08,01
2001-08-02,677.79,2001,08,02
2001-08-03,676.47,2001,08,03
2001-08-04,,2001,08,04
2001-08-05,,2001,08,05
2001-08-06,672.66,2001,08,06
2001-08-07,674.33,2001,08,07
2001-08-08,677.26,2001,08,08
2001-08-09,679.9,2001,08,09
2001-08-10,678.92,2001,08,10
2001-08-11,,2001,08,11
2001-08-12,,2001,08,12
2001-08-13,680.2,2001,08,13
2001-08-14,683.85,2001,08,14
2001-08-15,,2001,08,15
2001-08-16,688.88,2001,08,16
2001-08-17,690.99,2001,08,17
2001-08-18,,2001,08,18
2001-08-19,,2001,08,19
2001-08-20,678.59,2001,08,20
2001-08-21,677.15,2001,08,21
2001-08-22,673.42,2001,08,22
2001-08-23,668.21,2001,08,23
2001-08-24,665.9,2001,08,24
2001-08-25,,2001,08,25
2001-08-26,,2001,08,26
2001-08-27,664.58,2001,08,27
2001-08-28,663.23,2001,08,28
2001-08-29,662.44,2001,08,29
2001-08-30,657.34,2001,08,30
2001-08-31,660.57,2001,08,31
2001-09-01,,2001,09,01
2001-09-02,,2001,09,02
2001-09-03,,2001,09,03
2001-09-04,661.97,2001,09,04
2001-09-05,663.47,2001,09,05
2001-09-06,665.32,2001,09,06
2001-09-07,666.58,2001,09,07
2001-09-08,,2001,09,08
2001-09-09,,2001,09,09
2001-09-10,665.89,2001,09,10
2001-09-11,667.34,2001,09,11
2001-09-12,685.87,2001,09,12
2001-09-13,678.76,2001,09,13
2001-09-14,679.41,2001,09,14
2001-09-15,,2001,09,15
2001-09-16,,2001,09,16
2001-09-17,689.01,2001,09,17
2001-09-18,,2001,09,18
2001-09-19,,2001,09,19
2001-09-20,693.92,2001,09,20
2001-09-21,695.21,2001,09,21
2001-09-22,,2001,09,22
2001-09-23,,2001,09,23
2001-09-24,694.98,2001,09,24
2001-09-25,691.0,2001,09,25
2001-09-26,691.26,2001,09,26
2001-09-27,694.89,2001,09,27
2001-09-28,696.23,2001,09,28
2001-09-29,,2001,09,29
2001-09-30,,2001,09,30
2001-10-01,695.02,2001,10,01
2001-10-02,695.78,2001,10,02
2001-10-03,695.87,2001,10,03
2001-10-04,697.62,2001,10,04
2001-10-05,701.73,2001,10,05
2001-10-06,,2001,10,06
2001-10-07,,2001,10,07
2001-10-08,708.19,2001,10,08
2001-10-09,713.55,2001,10,09
2001-10-10,713.88,2001,10,10
2001-10-11,714.99,2001,10,11
2001-10-12,706.11,2001,10,12
2001-10-13,,2001,10,13
2001-10-14,,2001,10,14
2001-10-15,,2001,10,15
2001-10-16,707.32,2001,10,16
2001-10-17,707.69,2001,10,17
2001-10-18,703.12,2001,10,18
2001-10-19,708.22,2001,10,19
2001-10-20,,2001,10,20
2001-10-21,,2001,10,21
2001-10-22,713.73,2001,10,22
2001-10-23,711.92,2001,10,23
2001-10-24,707.65,2001,10,24
2001-10-25,712.35,2001,10,25
2001-10-26,714.72,2001,10,26
2001-10-27,,2001,10,27
2001-10-28,,2001,10,28
2001-10-29,715.47,2001,10,29
2001-10-30,716.61,2001,10,30
2001-10-31,716.62,2001,10,31
