Periodo,Dolar,year,mes,dia
2013-04-04,472.38,2013,04,04
2013-04-05,470.83,2013,04,05
2013-04-06,,2013,04,06
2013-04-07,,2013,04,07
2013-04-08,469.28,2013,04,08
2013-04-09,467.38,2013,04,09
2013-04-10,466.5,2013,04,10
2013-04-11,468.54,2013,04,11
2013-04-12,468.74,2013,04,12
2013-04-13,,2013,04,13
2013-04-14,,2013,04,14
2013-04-15,469.24,2013,04,15
2013-04-16,472.12,2013,04,16
2013-04-17,472.07,2013,04,17
2013-04-18,473.8,2013,04,18
2013-04-19,475.93,2013,04,19
2013-04-20,,2013,04,20
2013-04-21,,2013,04,21
2013-04-22,476.8,2013,04,22
2013-04-23,477.74,2013,04,23
2013-04-24,477.42,2013,04,24
2013-04-25,474.84,2013,04,25
2013-04-26,472.73,2013,04,26
2013-04-27,,2013,04,27
2013-04-28,,2013,04,28
2013-04-29,472.05,2013,04,29
2013-04-30,471.54,2013,04,30
2013-05-01,,2013,05,01
2013-05-02,471.31,2013,05,02
2013-05-03,472.44,2013,05,03
2013-05-04,,2013,05,04
2013-05-05,,2013,05,05
2013-05-06,469.73,2013,05,06
2013-05-07,469.64,2013,05,07
2013-05-08,470.07,2013,05,08
2013-05-09,471.06,2013,05,09
2013-05-10,472.03,2013,05,10
2013-05-11,,2013,05,11
2013-05-12,,2013,05,12
2013-05-13,474.04,2013,05,13
2013-05-14,475.68,2013,05,14
2013-05-15,477.32,2013,05,15
2013-05-16,478.71,2013,05,16
2013-05-17,479.04,2013,05,17
2013-05-18,,2013,05,18
2013-05-19,,2013,05,19
2013-05-20,480.81,2013,05,20
2013-05-21,,2013,05,21
2013-05-22,483.39,2013,05,22
2013-05-23,484.51,2013,05,23
2013-05-24,488.85,2013,05,24
2013-05-25,,2013,05,25
2013-05-26,,2013,05,26
2013-05-27,488.86,2013,05,27
2013-05-28,489.99,2013,05,28
2013-05-29,490.31,2013,05,29
2013-05-30,490.65,2013,05,30
2013-05-31,492.8,2013,05,31
2013-06-01,,2013,06,01
2013-06-02,,2013,06,02
2013-06-03,499.78,2013,06,03
2013-06-04,501.99,2013,06,04
2013-06-05,499.85,2013,06,05
2013-06-06,502.48,2013,06,06
2013-06-07,505.09,2013,06,07
2013-06-08,,2013,06,08
2013-06-09,,2013,06,09
2013-06-10,501.52,2013,06,10
2013-06-11,504.75,2013,06,11
2013-06-12,503.59,2013,06,12
2013-06-13,498.85,2013,06,13
2013-06-14,496.71,2013,06,14
2013-06-15,,2013,06,15
2013-06-16,,2013,06,16
2013-06-17,492.59,2013,06,17
2013-06-18,492.9,2013,06,18
2013-06-19,499.12,2013,06,19
2013-06-20,500.68,2013,06,20
2013-06-21,512.6,2013,06,21
2013-06-22,,2013,06,22
2013-06-23,,2013,06,23
2013-06-24,514.38,2013,06,24
2013-06-25,513.4,2013,06,25
2013-06-26,508.56,2013,06,26
2013-06-27,505.02,2013,06,27
2013-06-28,503.86,2013,06,28
2013-06-29,,2013,06,29
2013-06-30,,2013,06,30
2013-07-01,507.16,2013,07,01
2013-07-02,504.99,2013,07,02
2013-07-03,503.42,2013,07,03
2013-07-04,503.21,2013,07,04
2013-07-05,501.44,2013,07,05
2013-07-06,,2013,07,06
2013-07-07,,2013,07,07
2013-07-08,506.96,2013,07,08
2013-07-09,506.61,2013,07,09
2013-07-10,507.65,2013,07,10
2013-07-11,508.29,2013,07,11
2013-07-12,505.73,2013,07,12
2013-07-13,,2013,07,13
2013-07-14,,2013,07,14
2013-07-15,504.54,2013,07,15
2013-07-16,,2013,07,16
2013-07-17,501.59,2013,07,17
2013-07-18,497.79,2013,07,18
2013-07-19,499.52,2013,07,19
2013-07-20,,2013,07,20
2013-07-21,,2013,07,21
2013-07-22,502.37,2013,07,22
2013-07-23,503.05,2013,07,23
2013-07-24,504.35,2013,07,24
2013-07-25,504.34,2013,07,25
2013-07-26,505.43,2013,07,26
2013-07-27,,2013,07,27
2013-07-28,,2013,07,28
2013-07-29,506.5,2013,07,29
2013-07-30,509.89,2013,07,30
2013-07-31,514.34,2013,07,31
2013-08-01,515.42,2013,08,01
2013-08-02,514.42,2013,08,02
2013-08-03,,2013,08,03
2013-08-04,,2013,08,04
2013-08-05,513.63,2013,08,05
2013-08-06,512.33,2013,08,06
2013-08-07,514.04,2013,08,07
2013-08-08,515.84,2013,08,08
2013-08-09,510.65,2013,08,09
2013-08-10,,2013,08,10
2013-08-11,,2013,08,11
2013-08-12,507.05,2013,08,12
2013-08-13,506.78,2013,08,13
2013-08-14,510.53,2013,08,14
2013-08-15,,2013,08,15
2013-08-16,509.12,2013,08,16
2013-08-17,,2013,08,17
2013-08-18,,2013,08,18
2013-08-19,510.35,2013,08,19
2013-08-20,516.83,2013,08,20
2013-08-21,516.38,2013,08,21
2013-08-22,515.87,2013,08,22
2013-08-23,513.65,2013,08,23
2013-08-24,,2013,08,24
2013-08-25,,2013,08,25
2013-08-26,509.75,2013,08,26
2013-08-27,511.28,2013,08,27
2013-08-28,515.16,2013,08,28
2013-08-29,513.63,2013,08,29
2013-08-30,511.65,2013,08,30
2013-08-31,,2013,08,31
2013-09-01,,2013,09,01
2013-09-02,509.74,2013,09,02
2013-09-03,509.75,2013,09,03
2013-09-04,510.38,2013,09,04
2013-09-05,508.56,2013,09,05
2013-09-06,509.46,2013,09,06
2013-09-07,,2013,09,07
2013-09-08,,2013,09,08
2013-09-09,506.97,2013,09,09
2013-09-10,507.74,2013,09,10
2013-09-11,506.8,2013,09,11
2013-09-12,503.92,2013,09,12
2013-09-13,501.98,2013,09,13
2013-09-14,,2013,09,14
2013-09-15,,2013,09,15
2013-09-16,504.14,2013,09,16
2013-09-17,502.44,2013,09,17
2013-09-18,,2013,09,18
2013-09-19,,2013,09,19
2013-09-20,,2013,09,20
2013-09-21,,2013,09,21
2013-09-22,,2013,09,22
2013-09-23,503.23,2013,09,23
2013-09-24,496.49,2013,09,24
2013-09-25,497.19,2013,09,25
2013-09-26,500.28,2013,09,26
2013-09-27,500.22,2013,09,27
2013-09-28,,2013,09,28
2013-09-29,,2013,09,29
2013-09-30,502.97,2013,09,30
2013-10-01,504.2,2013,10,01
2013-10-02,503.9,2013,10,02
2013-10-03,502.75,2013,10,03
2013-10-04,500.3,2013,10,04
2013-10-05,,2013,10,05
2013-10-06,,2013,10,06
2013-10-07,498.88,2013,10,07
2013-10-08,499.51,2013,10,08
2013-10-09,498.95,2013,10,09
2013-10-10,500.72,2013,10,10
2013-10-11,498.36,2013,10,11
2013-10-12,,2013,10,12
2013-10-13,,2013,10,13
2013-10-14,497.44,2013,10,14
2013-10-15,498.77,2013,10,15
2013-10-16,498.66,2013,10,16
2013-10-17,496.89,2013,10,17
2013-10-18,493.36,2013,10,18
2013-10-19,,2013,10,19
2013-10-20,,2013,10,20
2013-10-21,495.99,2013,10,21
2013-10-22,500.49,2013,10,22
2013-10-23,500.01,2013,10,23
2013-10-24,503.08,2013,10,24
2013-10-25,504.61,2013,10,25
2013-10-26,,2013,10,26
2013-10-27,,2013,10,27
2013-10-28,505.32,2013,10,28
2013-10-29,506.97,2013,10,29
2013-10-30,508.58,2013,10,30
2013-10-31,,2013,10,31
2013-11-01,,2013,11,01
2013-11-02,,2013,11,02
2013-11-03,,2013,11,03
2013-11-04,507.64,2013,11,04
2013-11-05,512.53,2013,11,05
2013-11-06,514.9,2013,11,06
2013-11-07,514.72,2013,11,07
2013-11-08,515.4,2013,11,08
2013-11-09,,2013,11,09
2013-11-10,,2013,11,10
2013-11-11,518.05,2013,11,11
2013-11-12,520.0,2013,11,12
2013-11-13,520.69,2013,11,13
2013-11-14,522.07,2013,11,14
2013-11-15,520.89,2013,11,15
2013-11-16,,2013,11,16
2013-11-17,,2013,11,17
2013-11-18,520.73,2013,11,18
2013-11-19,517.33,2013,11,19
2013-11-20,519.22,2013,11,20
2013-11-21,522.67,2013,11,21
2013-11-22,522.73,2013,11,22
2013-11-23,,2013,11,23
2013-11-24,,2013,11,24
2013-11-25,520.37,2013,11,25
2013-11-26,520.54,2013,11,26
2013-11-27,522.23,2013,11,27
2013-11-28,524.1,2013,11,28
2013-11-29,528.19,2013,11,29
2013-11-30,,2013,11,30
2013-12-01,,2013,12,01
2013-12-02,529.64,2013,12,02
2013-12-03,532.21,2013,12,03
2013-12-04,532.97,2013,12,04
2013-12-05,533.95,2013,12,05
2013-12-06,531.15,2013,12,06
2013-12-07,,2013,12,07
2013-12-08,,2013,12,08
2013-12-09,528.59,2013,12,09
2013-12-10,527.08,2013,12,10
2013-12-11,530.66,2013,12,11
2013-12-12,532.04,2013,12,12
2013-12-13,532.8,2013,12,13
2013-12-14,,2013,12,14
2013-12-15,,2013,12,15
2013-12-16,529.5,2013,12,16
2013-12-17,528.27,2013,12,17
2013-12-18,526.38,2013,12,18
2013-12-19,528.19,2013,12,19
2013-12-20,530.02,2013,12,20
2013-12-21,,2013,12,21
2013-12-22,,2013,12,22
2013-12-23,530.88,2013,12,23
2013-12-24,527.65,2013,12,24
2013-12-25,,2013,12,25
2013-12-26,528.03,2013,12,26
2013-12-27,525.24,2013,12,27
2013-12-28,,2013,12,28
2013-12-29,,2013,12,29
2013-12-30,523.76,2013,12,30
2013-12-31,,2013,12,31
